Time,Open,High,Low,Last,Change,Volume
12/06/2013,28.302,28.498,27.26,27.472,-0.624,39547500
12/05/2013,28.028,28.67,27.9,28.096,0.306,46442000
12/04/2013,28.864,28.886,27.426,27.79,-1.15,65738000
12/03/2013,26.536,28.988,26.318,28.94,4.106,128412000
12/02/2013,25.27,25.71,24.786,24.834,-0.622,38756000
11/29/2013,25.954,26.118,25.396,25.456,0.068,48581000
11/27/2013,24.262,25.39,23.904,25.388,1.288,61838000
11/26/2013,23.876,24.544,23.22,24.1,-0.068,69427496
11/25/2013,24.9,25.168,24.06,24.168,-0.108,51376500
11/22/2013,24.316,24.55,23.586,24.276,-0.144,55520500
11/21/2013,24.578,24.958,24.05,24.42,0.198,59519000
11/20/2013,25.216,25.49,23.812,24.222,-0.996,69247496
11/19/2013,23.844,25.8,23.844,25.218,0.902,99080496
11/18/2013,27.054,27.09,23.922,24.316,-2.774,115691000
11/15/2013,27.37,27.59,26.87,27.09,-0.43,49500500
11/14/2013,27.784,28.08,26.822,27.52,-0.22,61018500
11/13/2013,28.168,28.474,27.268,27.74,0.18,63291000
11/12/2013,28.938,28.94,27.236,27.56,-1.38,74925496
11/11/2013,28.2,29.084,27.42,28.94,1.35,69987496
11/08/2013,27.296,28.12,26.464,27.59,-0.364,112389000
11/07/2013,28.838,29.13,27.524,27.954,-2.278,111423496
11/06/2013,30.962,32.146,29.27,30.232,-5.13,155358496
11/05/2013,35.97,36.286,34.272,35.362,0.322,112335496
11/04/2013,33,35.078,32.844,35.04,2.606,65601500
11/01/2013,32.6,33.18,32.082,32.434,0.446,35902500
10/31/2013,31.134,32.488,30.66,31.988,0.144,46702000
10/30/2013,32.926,33.536,31.634,31.844,-1.05,42008500
10/29/2013,32.552,33.09,30.6,32.894,0.322,70558496
10/28/2013,34.062,34.1,32.44,32.572,-1.36,39208500
10/25/2013,34.842,34.9,33.36,33.932,-0.698,37977000
10/24/2013,33,34.9,32.566,34.63,1.73,54128000
10/23/2013,33.782,34.362,32.03,32.9,-1.408,66638500
10/22/2013,34.1,35.556,33.222,34.308,-0.212,56973000
10/21/2013,36.656,36.678,34.2,34.52,-2.16,57660500
10/18/2013,36.83,37.192,36.504,36.68,0.12,29654000
10/17/2013,36.708,36.96,36.198,36.56,-0.152,33524500
10/16/2013,36.98,37.46,36.418,36.712,-0.076,41026500
10/15/2013,37.056,37.758,36.636,36.788,0.844,54892500
10/14/2013,35,36.5,34.83,35.944,0.204,38848000
10/11/2013,34.412,35.858,34.24,35.74,1.154,41555000
10/10/2013,34.618,35.15,33.938,34.586,0.83,44419500
10/09/2013,34.946,34.998,32.3,33.756,-1.19,76582000
10/08/2013,36.88,37.186,34.642,34.946,-1.668,68786000
10/07/2013,36.476,37.346,36.052,36.614,0.418,57427500
10/04/2013,35.28,36.236,34.53,36.196,1.534,72069496
10/03/2013,35.008,35.938,33.6,34.662,-1.528,119082496
10/02/2013,37.718,38.366,35.08,36.19,-2.41,103877000
10/01/2013,38.792,38.846,37.674,38.6,-0.074,38807000
09/30/2013,37.8,38.9,37.6,38.674,0.494,44672500
09/27/2013,37.504,38.256,37.286,38.18,0.452,29619000
09/26/2013,37.34,37.936,37.122,37.728,0.68,33107500
09/25/2013,36.712,37.26,36.1,37.048,0.582,41263000
09/24/2013,35.828,36.992,35.53,36.466,0.244,31412000
09/23/2013,36.896,37.096,35.422,36.222,-0.456,40959000
09/20/2013,35.78,37.166,35.712,36.678,1.094,67008000
09/19/2013,34.16,36.094,33.816,35.584,2.34,77972496
09/18/2013,33.418,33.49,32.84,33.244,-0.002,27198000
09/17/2013,33.016,33.684,32.672,33.246,-0.07,27503500
09/16/2013,33.6,34.17,33.17,33.316,0.208,37962500
09/13/2013,32.554,33.274,32.432,33.108,0.122,27049000
09/12/2013,32.8,33.352,32.102,32.986,0.282,30799500
09/11/2013,33.282,33.58,32.426,32.704,-0.57,29162000
09/10/2013,32.288,33.5,32.126,33.274,1.134,44838500
09/09/2013,32.624,32.9,31.702,32.14,-1.254,71722000
09/06/2013,33.714,33.94,33.03,33.394,-0.592,43098000
09/05/2013,34.02,34.3,33.65,33.986,-0.138,33466000
09/04/2013,33.954,34.324,33.112,34.124,0.336,57378000
09/03/2013,34.666,34.74,33.28,33.788,-0.012,60305500
08/30/2013,33.274,33.842,32.792,33.8,0.588,55141500
08/29/2013,32.842,33.55,32.502,33.212,-0.078,47228500
08/28/2013,33.834,34.3,32.65,33.29,-0.112,73700000
08/27/2013,32.46,33.76,32.19,33.402,0.558,87834000
08/26/2013,33.022,34.6,32.05,32.844,0.476,120855000
08/23/2013,31.4,32.46,31,32.368,0.948,64659000
08/22/2013,29.85,31.496,29.628,31.42,1.848,52961500
08/21/2013,30,30.062,29.25,29.572,-0.344,31331000
08/20/2013,29.73,29.956,29.4,29.916,0.936,32090500
08/19/2013,28.686,29.476,28.566,28.98,0.58,40188000
08/16/2013,28.326,28.782,28.194,28.4,0.466,35540000
08/15/2013,27.286,28.72,27,27.934,0.062,50944000
08/14/2013,28.544,28.968,27.61,27.872,-1.214,58468500
08/13/2013,29.9,29.968,28.89,29.086,-0.39,43744000
08/12/2013,29.886,30.1,28.41,29.476,-1.124,74560496
08/09/2013,30.48,31.19,30.25,30.6,-0.096,44680000
08/08/2013,30.87,31.776,30.092,30.696,3.85,136233504
08/07/2013,28.378,28.39,26.472,26.846,-1.584,91060496
08/06/2013,28.986,29.146,28.22,28.43,-0.506,46305000
08/05/2013,28.002,28.978,27.93,28.936,1.336,51003000
08/02/2013,26.918,27.65,26.722,27.6,0.49,31349000
08/01/2013,27,27.304,26.526,27.11,0.254,26617500
07/31/2013,26.514,26.996,26.29,26.856,0.508,31758000
07/30/2013,26.96,27.498,25.636,26.348,-0.576,65651000
07/29/2013,25.864,27.074,25.65,26.924,1.046,48430000
07/26/2013,25.628,26.136,25.322,25.878,1.064,48203500
07/25/2013,24.08,24.95,24.038,24.814,0.474,26435500
07/24/2013,24.894,24.9,23.912,24.34,-0.208,34356500
07/23/2013,24.8,25.112,24.364,24.548,0.062,38702000
07/22/2013,23.978,25.336,23.976,24.486,0.55,49024000
07/19/2013,23.7,24.11,23.302,23.936,0.13,29457000
07/18/2013,24.194,24.546,23.236,23.806,-0.244,57036500
07/17/2013,21.304,24.324,20.9,24.05,2.24,130144496
07/16/2013,25.256,25.264,21.46,21.81,-3.642,161858992
07/15/2013,26.606,26.652,25.364,25.452,-0.528,49621500
07/12/2013,25.1,25.988,24.902,25.98,0.858,56745500
07/11/2013,24.976,25.218,24.47,25.122,0.668,37434500
07/10/2013,24.638,24.65,24.158,24.454,-0.236,28000000
07/09/2013,24.928,25.064,24.382,24.69,0.368,43016000
07/08/2013,24.274,24.436,23.764,24.322,0.304,39104000
07/05/2013,23.664,24.056,23.14,24.018,0.97,34137000
07/03/2013,23.6,23.85,22.854,23.048,-0.516,24033000
07/02/2013,23.638,24.378,23.1,23.564,0.128,60351500
07/01/2013,21.872,23.554,21.83,23.436,1.964,54518000
06/28/2013,21.714,21.888,21.342,21.472,-0.378,28752000
06/27/2013,21.35,22.05,21.226,21.85,0.706,43754000
06/26/2013,20.76,21.174,20.532,21.144,0.664,33050500
06/25/2013,20.62,20.84,20.11,20.48,0.182,29254000
06/24/2013,19.3,20.574,19.06,20.298,0.388,35635000
06/21/2013,20.74,20.74,19.5,19.91,-0.22,58567000
06/20/2013,20.93,21.426,19.89,20.13,-0.806,50556000
06/19/2013,20.412,21.334,20.402,20.936,0.258,42943500
06/18/2013,20.35,20.796,19.84,20.678,0.238,44017500
06/17/2013,20.72,20.95,20.24,20.44,0.38,35378000
06/14/2013,20,20.504,19.866,20.06,0.424,32837000
06/13/2013,19.8,19.856,19.024,19.636,0.09,29825500
06/12/2013,19.36,20.096,19.15,19.546,0.652,45942500
06/11/2013,19.636,19.736,18.81,18.894,-1.116,36980000
06/10/2013,19.786,20.504,19.714,20.01,-0.398,46171000
06/07/2013,19.6,20.58,19.34,20.408,0.938,53586000
06/06/2013,19.05,19.854,19.022,19.47,0.396,47572000
06/05/2013,18.732,19.594,17.822,19.074,0.106,61123500
06/04/2013,18.55,19.284,18.48,18.968,0.45,44280000
06/03/2013,19.524,19.524,17.65,18.518,-1.034,95717000
05/31/2013,21.252,21.288,19.546,19.552,-1.438,75859496
05/30/2013,20.492,21.908,20.24,20.99,0.064,80702496
05/29/2013,22.71,22.98,19.8,20.926,-1.14,125497000
05/28/2013,20.31,22.15,20.06,22.066,2.65,98459000
05/24/2013,18.52,19.59,18.4,19.416,0.87,80620496
05/23/2013,16.962,18.602,16.61,18.546,1.098,60221000
05/22/2013,17.274,18.192,17.1,17.448,-0.07,42868500
05/21/2013,17.7,17.998,17.056,17.518,-0.47,45008500
05/20/2013,18.224,18.5,17.726,17.988,-0.312,41741500
05/17/2013,18.5,18.888,17.5,18.3,-0.15,95042000
05/16/2013,18.94,19,17.732,18.45,1.482,108070000
05/15/2013,16.36,17.376,15.622,16.968,0.32,83815000
05/14/2013,18.844,19.424,16.23,16.648,-0.912,185819504
05/13/2013,16.198,17.6,15.83,17.56,2.208,112084000
05/10/2013,13.93,16.2,13.85,15.352,1.472,125432000
05/09/2013,14.024,15.154,12.738,13.88,2.722,143024496
05/08/2013,11.5,11.64,11.142,11.158,0.056,33849000
05/07/2013,12.4,12.474,11.024,11.102,-0.798,49972500
05/06/2013,11.278,11.932,11.1,11.9,0.99,21863500
05/03/2013,11.294,11.294,10.9,10.91,0.088,16897000
05/02/2013,10.77,11.054,10.74,10.822,0.166,15261500
05/01/2013,11.198,11.198,10.6,10.656,-0.142,13713500
04/30/2013,11.2,11.636,10.752,10.798,-0.19,27619500
04/29/2013,10.308,10.998,10.24,10.988,0.748,18198000
04/26/2013,10.626,10.748,10.124,10.24,-0.16,18112000
04/25/2013,10.1,10.48,10.1,10.4,0.314,13981000
04/24/2013,10.18,10.21,9.796,10.086,-0.116,13150500
04/23/2013,10.2,10.584,10.132,10.202,0.164,18687500
04/22/2013,9.72,10.04,9.55,10.038,0.471999,19696500
04/19/2013,9.492,9.976001,9.414001,9.566001,0.172001,15060500
04/18/2013,9.168,9.52,9.078,9.394,0.304,16843500
04/17/2013,9.09,9.190001,8.908,9.09,-0.028,10592000
04/16/2013,8.838,9.228,8.782001,9.118,0.458,15902000
04/15/2013,8.7,8.76,8.502,8.66,-0.09,8429500
04/12/2013,8.650001,9.028,8.61,8.75,0.032,15746500
04/11/2013,8.412001,8.91,8.35,8.718,0.345999,17240000
04/10/2013,8.151999,8.401999,8.122001,8.372001,0.272001,10605000
04/09/2013,8.36,8.366,8.066001,8.1,-0.266,8480000
04/08/2013,8.394,8.51,8.302,8.366,0.092,8395000
04/05/2013,8.400001,8.400001,8.1,8.274,-0.127999,7761500
04/04/2013,8.222,8.45,8.162001,8.401999,0.181999,11324000
04/03/2013,8.63,8.694,8.042,8.22,-0.648,28224500
04/02/2013,8.72,9.1,8.702,8.868,0.082,33261500
04/01/2013,8.472,9.336,8.34,8.786,1.208,70529000
03/28/2013,7.646,7.648,7.55,7.578,-0.054,5793000
03/27/2013,7.588,7.676,7.462,7.632,0.06,6481000
03/26/2013,7.596,7.644001,7.532,7.572,0.066,9040500
03/25/2013,7.42,7.704,7.354,7.506,0.182,11896500
03/22/2013,7.24,7.36,7.24,7.324,0.122,2231000
03/21/2013,7.19,7.412,7.148,7.202,0.012,5731000
03/20/2013,7.052,7.214,7.032,7.19,0.174,7118000
03/19/2013,7.05,7.12,6.988,7.016,-0.014,5492000
03/18/2013,7.06,7.212,6.984,7.03,-0.028,6581500
03/15/2013,7.328,7.33,7.042,7.058,-0.312,16398500
03/14/2013,7.78,7.782,7.354,7.37,-0.426,10122000
03/13/2013,7.8,7.898,7.762001,7.796,-0.028,4109500
03/12/2013,7.78,7.876,7.77,7.824,0.004,6375000
03/11/2013,7.774,7.888,7.73,7.82,0.126,7897000
03/08/2013,7.612,7.888,7.472,7.694,0.048,4560000
03/07/2013,7.546,7.73,7.376,7.646,0.108,5791500
03/06/2013,7.402,7.576,7.394001,7.538,0.208,5749500
03/05/2013,7.2,7.384,7.158,7.33,0.213999,10434500
03/04/2013,6.954,7.166,6.94,7.116001,0.186001,8788000
03/01/2013,7,7.016,6.85,6.93,-0.036001,7733000
02/28/2013,7.178,7.22,6.874,6.966001,-0.053999,9824000
02/27/2013,6.882,7.082,6.880001,7.02,0.134,9795500
02/26/2013,6.892,6.992,6.76,6.886,0.01,13815000
02/25/2013,7.23,7.35,6.868,6.876,-0.346,14453500
02/22/2013,7.144001,7.278,7.12,7.222,0.19,12739000
02/21/2013,7.298,7.478,6.908,7.032,-0.676,45191000
02/20/2013,7.86,7.93,7.692,7.708,-0.148,15609500
02/19/2013,7.472,7.858,7.462,7.856,0.448,13506500
02/15/2013,7.7,7.702,7.39,7.408,-0.252,10091000
02/14/2013,7.728,7.75,7.642,7.66,-0.03,4953000
02/13/2013,7.614,7.8,7.61,7.69,0.112,4835500
02/12/2013,7.69,7.774,7.458,7.578,-0.106,11306000
02/11/2013,7.596,7.83,7.5,7.684,-0.164001,16331000
02/08/2013,7.89,8,7.828,7.848001,-0.047999,5698500
02/07/2013,7.838,7.936,7.79,7.896,0.062,5987500
02/06/2013,7.636,7.878,7.58,7.834,0.208,9465500
02/05/2013,7.6,7.73,7.536,7.626,0.078,6550500
02/04/2013,7.684,7.684,7.518,7.548,-0.112,5639500
02/01/2013,7.634,7.7,7.524,7.66,0.158,5502500
01/31/2013,7.574,7.574,7.386,7.502,-0.002,4506500
01/30/2013,7.57,7.6,7.486,7.504,-0.086,4840000
01/29/2013,7.62,7.688,7.426,7.59,-0.016,7132500
01/28/2013,7.372,7.742,7.372,7.606,0.21,9929500
01/25/2013,7.4,7.508,7.36,7.396,-0.002,6438500
01/24/2013,7.2,7.544,7.168,7.398,0.198,9851500
01/23/2013,7.01,7.248001,6.992,7.2,0.162,7821000
01/22/2013,6.912,7.11,6.852,7.038,0.134,9600500
01/18/2013,6.904,6.956,6.764,6.904,0.028,17775000
01/17/2013,6.832,6.97,6.784,6.876,0.056,7183000
01/16/2013,6.77,6.846,6.746,6.82,0.04,6890500
01/15/2013,6.622,6.85,6.616001,6.78,0.128,8121500
01/14/2013,6.616001,6.676,6.57,6.652,0.07,4625000
01/11/2013,6.808,6.808,6.422,6.582,-0.124,7816000
01/10/2013,6.774,6.798,6.676,6.706,-0.022,4612000
01/09/2013,6.802,6.838,6.68,6.728,-0.008,3489500
01/08/2013,6.9,6.9,6.622,6.736,-0.132,6419500
01/07/2013,6.922,6.96,6.78,6.868,-0.012001,2209500
01/04/2013,6.96,6.96,6.784,6.880001,-0.073999,3369500
01/03/2013,7.036,7.09,6.95,6.954,-0.118,3709500
01/02/2013,6.948,7.09,6.942,7.072,0.298,5973500
12/31/2012,6.6,6.794,6.6,6.774,0.129999,2974000
12/28/2012,6.676,6.73,6.604,6.644001,-0.093999,2070500
12/27/2012,6.7,6.782,6.6,6.738,0.02,2805000
12/26/2012,6.792,6.9,6.7,6.718,-0.138,3008500
12/24/2012,6.728,6.87,6.71,6.856,0.056,1878500
12/21/2012,6.786,6.834,6.716001,6.8,-0.086,7461500
12/20/2012,6.902,6.958,6.81,6.886,-0.036,4605500
12/19/2012,6.97,7.052,6.904,6.922,0.004,6493500
12/18/2012,6.852,7.014,6.852,6.918,0.037999,7772000
12/17/2012,6.754,6.9,6.75,6.880001,0.118,4124000
12/14/2012,6.756,6.880001,6.718,6.762001,0.040001,5114500
12/13/2012,7.052,7.06,6.55,6.722,-0.33,10756000
12/12/2012,7.042,7.16,6.99,7.052,-0.004,10319000
12/11/2012,6.92,7.1,6.892,7.056,0.142,7862500
12/10/2012,6.886,6.96,6.836,6.914,0.08,4648500
12/07/2012,6.86,6.898,6.77,6.834,0.054,3322500
12/06/2012,6.764,6.96,6.7,6.78,0.038,3301500
12/05/2012,6.764,6.838,6.716001,6.742,-0.038,3307000
12/04/2012,6.858,6.96,6.71,6.78,-0.144,6321000
12/03/2012,6.778,7,6.7,6.924,0.16,10428500
11/30/2012,6.726,6.856,6.602,6.764,0.026,7101000
11/29/2012,6.688,6.8,6.574,6.738,0.092,5516500
11/28/2012,6.4,6.858,6.382,6.646,0.216,7626000
11/27/2012,6.42,6.532,6.304,6.43,-0.024,4553500
11/26/2012,6.422,6.46,6.324,6.454,0.028,2481000
11/23/2012,6.52,6.566,6.34,6.426,-0.068,2151000
11/21/2012,6.522,6.694,6.458,6.494,-0.106,4815500
11/20/2012,6.58,6.62,6.382,6.6,0.016,4612000
11/19/2012,6.414,6.65,6.368,6.584,0.216,6962500
11/16/2012,6.202,6.4,6.118,6.368,0.204,4543000
11/15/2012,6.26,6.288,6.1,6.164,-0.112,4919500
11/14/2012,6.392,6.424,6.24,6.276,-0.046,4356500
11/13/2012,6.258,6.4,6.144,6.322,0.108,4991000
11/12/2012,6.058,6.284,6.032,6.214,0.15,2788000
11/09/2012,6.12,6.186,5.97,6.064,-0.198,4315000
11/08/2012,6.204,6.376,6.188,6.262,-0.046,6369500
11/07/2012,6.2,6.41,6.162,6.308,0.078,8577000
11/06/2012,6.122,6.24,5.99,6.23,-0.07,11619500
11/05/2012,5.96,6.316,5.866,6.3,0.516,10245500
11/02/2012,5.854,5.91,5.71,5.784,-0.066,5151000
11/01/2012,5.65,5.898,5.64,5.85,0.224,5120000
10/31/2012,5.54,5.67,5.474,5.626,0.15,3875500
10/26/2012,5.506,5.56,5.404,5.476,-0.028,2386500
10/25/2012,5.56,5.56,5.49,5.504,0.02,2888000
10/24/2012,5.704,5.704,5.45,5.484,-0.194,5081500
10/23/2012,5.476,5.712,5.474,5.678,0.108,3746000
10/22/2012,5.598,5.6,5.472,5.57,0.022,2350500
10/19/2012,5.566,5.64,5.46,5.548,-0.06,5136500
10/18/2012,5.798,5.798,5.556,5.608,-0.156,3704500
10/17/2012,5.65,5.768,5.56,5.764,0.152,3339500
10/16/2012,5.534,5.618,5.468,5.612,0.146,2396000
10/15/2012,5.604,5.61,5.372,5.466,-0.062,7345500
10/12/2012,5.664,5.746,5.5,5.528,-0.136,4937500
10/11/2012,5.788,5.796,5.65,5.664,-0.016,2252500
10/10/2012,5.678,5.744,5.602,5.68,0.006,2525000
10/09/2012,5.824,5.824,5.65,5.674,-0.176,5967000
10/08/2012,5.772,5.88,5.722,5.85,0.072,4450000
10/05/2012,5.94,5.962,5.736,5.778,-0.102,4693000
10/04/2012,6,6.02,5.73,5.88,0.02,7706000
10/03/2012,5.95,5.99,5.848,5.86,-0.1,5276000
10/02/2012,5.868,5.978,5.8,5.96,0.128,3644500
10/01/2012,5.9,5.978,5.8,5.832,-0.024,4421500
09/28/2012,5.746,5.978,5.722,5.856,0.158,21716500
09/27/2012,5.564,5.708,5.52,5.698,0.19,8792500
09/26/2012,5.532,5.68,5.496,5.508,-0.024,7636500
09/25/2012,5.724,5.896,5.506,5.532,-0.6,28424500
09/24/2012,5.902,6.206,5.88,6.132,0.128,6510000
09/21/2012,6.22,6.298,5.908,6.004,-0.176,9350500
09/20/2012,6.186,6.3,6.136,6.18,-0.03,4561500
09/19/2012,6.198,6.348,6.188,6.21,-0.058,5242000
09/18/2012,6.376,6.38,6.136,6.268,-0.24,8942000
09/17/2012,6.47,6.556,6.302,6.508,0.43,16064500
09/14/2012,6,6.13,5.93,6.078,0.182,7683000
09/13/2012,5.714,5.9,5.696,5.896,0.24,7431500
09/12/2012,5.58,5.716,5.56,5.656,0.096,5726500
09/11/2012,5.552,5.632,5.48,5.56,0.086,5074000
09/10/2012,5.84,5.87,5.46,5.474,-0.396,7420000
09/07/2012,5.71,5.914,5.7,5.87,0.16,4765500
09/06/2012,5.6,5.78,5.58,5.71,0.122,4208000
09/05/2012,5.602,5.7,5.562,5.588,-0.04,3196000
09/04/2012,5.704,5.798,5.58,5.628,-0.076,3762000
08/31/2012,5.722,5.768,5.64,5.704,0.022,2698500
08/30/2012,5.72,5.748,5.62,5.682,0,3281500
08/29/2012,5.698,5.728,5.604,5.682,-0.056,4194000
08/28/2012,5.68,5.876,5.6,5.738,0.074,7013000
08/27/2012,5.914,5.94,5.634,5.664,-0.236,6751500
08/24/2012,6.012,6.048,5.882,5.9,-0.246,7150000
08/23/2012,6,6.17,5.93,6.146,0.156,7354500
08/22/2012,5.802,6.008,5.802,5.99,0.168,3877000
08/21/2012,5.916,6,5.8,5.822,-0.08,3807500
08/20/2012,6.03,6.078,5.82,5.902,-0.1,5895000
08/17/2012,6.058,6.142,5.996,6.002,-0.058,2540500
08/16/2012,5.906,6.078,5.9,6.06,0.18,3344500
08/15/2012,5.878,5.94,5.762,5.88,-0.004,2626500
08/14/2012,6.15,6.234,5.852,5.884,-0.35,3966500
08/13/2012,5.938,6.26,5.82,6.234,0.246,4350000
08/10/2012,5.862,5.988,5.862,5.988,0.106,3536500
08/09/2012,5.904,6,5.826,5.882,0.064,3362500
08/08/2012,5.98,6,5.718,5.818,-0.232,6544000
08/07/2012,5.754,6.18,5.7,6.05,0.396,11936500
08/06/2012,5.51,5.74,5.51,5.654,0.2,7640500
08/03/2012,5.38,5.51,5.348,5.454,0.234,6047000
08/02/2012,5.368,5.37,5.104,5.22,-0.03,6525000
08/01/2012,5.598,5.598,5.206,5.25,-0.234,7961000
07/31/2012,5.508,5.594,5.47,5.484,0.014,7875000
07/30/2012,5.902,6.05,5.442,5.47,-0.432,10330000
07/27/2012,5.742,5.932,5.62,5.902,0.276,8364500
07/26/2012,5.98,6,5.528,5.626,-0.164,11315000
07/25/2012,5.984,5.996,5.75,5.79,-0.178,14220000
07/24/2012,6.132,6.208,5.924,5.968,-0.164,7503000
07/23/2012,6.21,6.26,6.124,6.132,-0.226,6933500
07/20/2012,6.414,6.45,6.25,6.358,-0.096,7842000
07/19/2012,6.544,6.630001,6.408,6.454,0.024,7179000
07/18/2012,6.284,6.734,6.212,6.43,-0.24,14410000
07/17/2012,7,7.042,6.476,6.67,-0.522,12847000
07/16/2012,6.864,7.2,6.78,7.192,0.342,8719500
07/13/2012,6.594,6.880001,6.566,6.85,0.31,6524500
07/12/2012,6.258,6.602,6.16,6.54,0.238,5628000
07/11/2012,6.314,6.336,6.202,6.302,0.048,3192500
07/10/2012,6.308,6.496,6.178,6.254,-0.044,3791500
07/09/2012,6.188,6.366,6.134,6.298,0.1,4552000
07/06/2012,6.198,6.346,6.16,6.198,-0.048,3923000
07/05/2012,6.162,6.334,6.16,6.246,0.114,6269000
07/03/2012,6.12,6.2,6.08,6.132,0.052,4735500
07/02/2012,6.27,6.36,6.038,6.08,-0.178,6577500
06/29/2012,6.56,6.56,6.2,6.258,-0.024,5628500
06/28/2012,6.38,6.422,6.124,6.282,-0.11,4570000
06/27/2012,6.38,6.488,6.314,6.392,0.07,5235500
06/26/2012,6.41,6.47,6.278,6.322,-0.3,13069000
06/25/2012,6.79,6.824,6.55,6.622,-0.134,7515500
06/22/2012,6.52,6.796,6.492,6.756,0.318,15237000
06/21/2012,6.852,6.856,6.368,6.438,-0.318,9459000
06/20/2012,6.7,6.9,6.642,6.756,0.338,17111500
06/19/2012,6.404,6.532,6.3,6.418,0.05,4555000
06/18/2012,5.988,6.466001,5.9,6.368,0.386,6283500
06/15/2012,5.878,5.99,5.762,5.982,0.104,3233500
06/14/2012,6.036,6.13,5.724,5.878,-0.076,4360500
06/13/2012,5.91,6.128,5.894,5.954,0.022,4221500
06/12/2012,5.846,5.968,5.762,5.932,0.108,2844500
06/11/2012,6.062,6.2,5.792,5.824,-0.192,3179500
06/08/2012,5.772,6.038,5.63,6.016,0.23,4406000
06/07/2012,5.962,5.974,5.77,5.786,-0.058,2460000
06/06/2012,5.64,5.89,5.628,5.844,0.262,4549000
06/05/2012,5.568,5.678,5.512,5.582,0.006,3154000
06/04/2012,5.606,5.682,5.422,5.576,-0.054,5154000
06/01/2012,5.706,5.832,5.552,5.63,-0.27,4428500
05/31/2012,6.014,6.058,5.75,5.9,-0.182,5593500
05/30/2012,6.216,6.284,6.048,6.082,-0.256,6535500
05/29/2012,6.002,6.386,6.002,6.338,0.376,8249500
05/25/2012,6.032,6.082,5.84,5.962,-0.102,3785000
05/24/2012,6.25,6.25,5.938,6.064,-0.14,5377500
05/23/2012,6.112,6.21,5.9,6.204,0.046,6101500
05/22/2012,6.02,6.268,6,6.158,0.404,11830500
05/21/2012,5.516,5.852,5.424,5.754,0.242,7375500
05/18/2012,5.674,5.692,5.366,5.512,-0.202,8082000
05/17/2012,5.86,5.958,5.648,5.714,-0.122,5785000
05/16/2012,5.916,6.036,5.776,5.836,-0.05,6285500
05/15/2012,6.052,6.192,5.844,5.886,-0.126,7928000
05/14/2012,6.384,6.426,6.01,6.012,-0.438,7044000
05/11/2012,6.498001,6.688,6.432,6.45,-0.142,6106000
05/10/2012,6.594,6.936,6.48,6.592,0.58,28190000
05/09/2012,6.06,6.154,5.952,6.012,-0.026,9739000
05/08/2012,6.5,6.546,5.874,6.038,-0.456,15485500
05/07/2012,6.392,6.516,6.322,6.494,0.128,5789500
05/04/2012,6.464,6.492,6.28,6.366,-0.126,6237000
05/03/2012,6.782,6.8,6.426,6.492,-0.296,4210500
05/02/2012,6.7,6.878,6.678,6.788,0.032,2486000
05/01/2012,6.626,6.842,6.626,6.756,0.13,3415500
04/30/2012,6.654,6.672,6.516,6.626,-0.042,2069500
04/27/2012,6.72,6.726,6.582,6.668,-0.03,2951000
04/26/2012,6.592,6.704,6.582,6.698,0.116,2138000
04/25/2012,6.414,6.598001,6.414,6.582,0.218,3560500
04/24/2012,6.364,6.44,6.2,6.364,-0.024,3372000
04/23/2012,6.572,6.594,6.342,6.388,-0.244,4453500
04/20/2012,6.628,6.746,6.588,6.632,0,4108500
04/19/2012,6.55,6.686,6.5,6.632,0.1,3874000
04/18/2012,6.418,6.55,6.306,6.532,0.084,4115000
04/17/2012,6.486,6.614,6.408,6.448,-0.002,5577500
04/16/2012,6.716001,6.74,6.418,6.45,-0.268,5498500
04/13/2012,6.788,6.808,6.57,6.718,0.03,3247500
04/12/2012,6.754,6.896,6.584,6.688,0.07,5170500
04/11/2012,6.648,6.658,6.402,6.618,0.126,5527000
04/10/2012,6.630001,6.77,6.42,6.492,-0.138001,9238000
04/09/2012,6.82,6.858,6.62,6.630001,-0.265999,8279000
04/05/2012,7.02,7.088,6.882,6.896,-0.104,7547000
04/04/2012,7.054,7.098001,6.938,7,-0.602,22414000
04/03/2012,7.344,7.694,7.334,7.602,0.286,5520500
04/02/2012,7.466001,7.594,7.306,7.316,-0.132,5142500
03/30/2012,7.548,7.588,7.336,7.448,-0.018001,4431500
03/29/2012,7.638,7.638,7.406,7.466001,-0.103999,3981500
03/28/2012,7.558,7.688,7.422,7.57,-0.018,4774500
03/27/2012,7.432,7.99,7.406,7.588,0.108,12700000
03/26/2012,7.12,7.618,7.008,7.48,0.664,15704000
03/23/2012,6.886,6.926,6.630001,6.816,-0.064001,5852500
03/22/2012,6.994,7.03,6.86,6.880001,-0.149999,2611500
03/21/2012,6.988,7.06,6.92,7.03,0.038,3035500
03/20/2012,6.996,7.04,6.914,6.992,-0.004,2835000
03/19/2012,7.052,7.064,6.908,6.996,-0.068,5077500
03/16/2012,6.998001,7.178,6.966001,7.064,0.064,3200000
03/15/2012,7.056,7.096,6.956,7,-0.058,2857500
03/14/2012,7.2,7.2,6.96,7.058,-0.16,4257000
03/13/2012,7.3,7.318,7.1,7.218,0.016,5008000
03/12/2012,6.938,7.258,6.92,7.202,0.254,9822500
03/09/2012,6.64,7.062,6.64,6.948,0.334,7767000
03/08/2012,6.622,6.698,6.608,6.614,-0.01,3166000
03/07/2012,6.622,6.662,6.582,6.624,0.002,1824000
03/06/2012,6.65,6.656,6.524,6.622,-0.132,2868500
